TimeUtc,BCG_amp1,BCG_amp2,BCG_amp3,BCG_amp4,BCG_amp5,BCG_amp6,BCG_amp7,BCG_amp8,BCG_amp9,BCG_amp10,BCG_amp11,BCG_amp12,BCG_amp13,BCG_amp14,BCG_amp15,BCG_amp16,BCG_amp17,BCG_amp18,BCG_amp19,BCG_amp20,HR [bpm]
07:54:50,0.0469337,0.222755,0.299385,0.151428,0.0496421,0.108721,-0.0184174,-0.420334,-0.57664,-0.206295,0.202008,0.129988,-0.214683,-0.252294,0.137816,0.509983,0.496176,0.210677,-0.0175071,-0.0516105,72.099998
07:54:51,-0.0017994,-0.0118322,-0.0834825,-0.109853,-0.0537892,-0.0148064,-0.0797195,-0.200056,-0.267777,-0.2389,-0.145848,-0.0348431,0.0685042,0.149904,0.200789,0.224971,0.236328,0.231601,0.1693,0.0237945,71.650002
07:54:56,0.545537,0.440265,0.30873,0.16058,-0.00595933,-0.174596,-0.316628,-0.401254,-0.40906,-0.34697,-0.238337,-0.105968,0.0247326,0.122941,0.166516,0.160901,0.138076,0.119576,0.0904638,0.0390567,72.900002
07:54:57,-0.00486611,-0.00977594,0.0101286,0.0143466,-0.0151208,-0.0550981,-0.0704781,-0.0591168,-0.0451495,-0.0207358,0.0469791,0.121407,0.099912,-0.0379117,-0.172231,-0.178535,-0.0646315,0.0611583,0.123102,0.123528,71.5
07:54:58,0.0856212,0.0344411,0.00272629,-0.00263895,-0.00532199,-0.0161312,-0.0134916,0.00278442,-0.0236441,-0.0965123,-0.111259,-0.0177273,0.0880566,0.10393,0.0474171,0.00201883,-0.00445871,-0.0187735,-0.0859512,-0.21878,68.1000025
07:54:59,-0.35228,-0.271349,0.158187,0.653448,0.754602,0.388815,-0.088031,-0.331126,-0.2945,-0.162885,-0.110689,-0.15186,-0.20454,-0.209167,-0.155056,-0.0431072,0.13009,0.292652,0.284836,0.0574014,65.900002
07:55:00,-0.227597,-0.352304,-0.221482,0.0648985,0.309879,0.403115,0.364533,0.267521,0.14898,-0.0150397,-0.203688,-0.317367,-0.314191,-0.23469,-0.0748937,0.172508,0.327563,0.173226,-0.161124,-0.320624,64.900002
07:55:01,0.0810177,0.0204905,-0.0634472,-0.0947012,-0.0648335,-0.00643654,0.0470764,0.083001,0.10618,0.119346,0.112686,0.0835578,0.0441938,-0.000818282,-0.0401919,-0.050601,-0.0449503,-0.0503506,-0.0552251,-0.0472715,63.900002
07:55:03,0.410331,-0.19857,-0.371461,-0.0665427,0.218876,0.154667,-0.149935,-0.453581,-0.619103,-0.524682,-0.163123,0.140064,0.107563,-0.0687456,-0.0866273,0.0516818,0.190978,0.266166,0.292791,0.276509,63.799999
07:55:05,0.0407419,0.101055,0.130349,0.130989,0.107789,0.061949,0.0136426,-0.00117227,0.0222908,0.0430526,0.0417221,0.0522702,0.0884198,0.0923837,0.00842293,-0.122894,-0.209865,-0.224419,-0.202722,-0.159607,66.099998
07:55:06,-0.0682623,0.0716057,0.189687,0.210301,0.145355,0.0697159,0.0184758,-0.018764,-0.0297953,0.00320496,0.0468164,0.041213,-0.0195939,-0.0686678,-0.065364,-0.0614062,-0.097584,-0.114509,-0.0491932,0.0547362,66.200005
07:55:07,0.102402,0.0667456,0.00608094,-0.0168727,-0.000938684,0.0195995,0.0401808,0.0822494,0.136001,0.142234,0.0578023,-0.0686493,-0.149473,-0.171055,-0.170696,-0.144225,-0.066786,0.0374765,0.109304,0.114437,65.900002
07:55:08,0.0692641,0.0193546,-0.00111836,0.00547777,0.0173463,0.0298744,0.0498278,0.0612624,0.0310207,-0.0446261,-0.118052,-0.133665,-0.084136,-0.00867008,0.052519,0.0872437,0.100849,0.0899618,0.0430305,-0.0278582,65.700005
07:55:09,-0.0852384,-0.105266,-0.0768326,0.00811787,0.108687,0.147658,0.0949927,-0.0113641,-0.104457,-0.140971,-0.132509,-0.109561,-0.0742664,-0.0127219,0.0651303,0.122016,0.134386,0.118701,0.10314,0.0906422,65.5
07:55:10,0.0660937,0.0222841,-0.0340817,-0.0867338,-0.120051,-0.131228,-0.124516,-0.100749,-0.064,-0.0263812,0.00608188,0.0397902,0.0752073,0.0953917,0.0836044,0.0468414,0.0117456,-0.00714159,-0.0231423,-0.0375919,65.950001
07:55:11,0.00229182,0.143789,0.319619,0.358685,0.126835,-0.313371,-0.627397,-0.50263,-0.171541,-0.129147,-0.209506,0.161904,0.779905,0.811117,0.125887,-0.45548,-0.325153,0.16046,0.286919,-0.0948346,64.700005
07:55:12,-0.520806,-0.569946,-0.296243,-0.00525796,0.174172,0.302831,0.372081,0.314269,0.178467,0.0763181,0.0300731,-0.0108817,-0.0681936,-0.109818,-0.103428,-0.0606599,-0.0156843,0.014921,0.0302184,0.028962,63.600002
07:55:13,0.0102141,-0.0227984,-0.0652329,-0.106859,-0.126582,-0.11729,-0.101317,-0.0889595,-0.0529039,0.0277783,0.121187,0.166751,0.145551,0.0977261,0.0607474,0.0304666,0.000100277,-0.0117638,0.00474531,0.0294104,63.600002
07:55:14,0.0279566,-0.0213632,-0.0885015,-0.109344,-0.0750538,-0.03929,-0.025436,-0.0027701,0.0413683,0.0686546,0.0488739,0.0119285,0.00284652,0.00875942,-0.0123071,-0.0354766,0.0115766,0.107553,0.118234,-0.0243984,63.299999
07:55:15,-0.202917,-0.24296,-0.114369,0.0581144,0.149415,0.141573,0.0934621,0.0503044,0.00779448,-0.0443487,-0.0817865,-0.0718493,-0.0165346,0.0569598,0.10775,0.0835909,-0.00643703,-0.0742712,-0.0759771,-0.0491394,62.900002
07:55:16,-0.0405041,-0.0757138,-0.113833,-0.0581234,0.0916487,0.197452,0.157238,0.030973,-0.0498793,-0.0369448,0.012609,0.0276462,0.00185161,-0.0136659,-0.00186023,-0.022511,-0.0912706,-0.100789,0.0156882,0.154554,61.799999
07:55:17,0.172747,0.0367258,-0.170836,-0.312017,-0.278426,-0.0726893,0.170048,0.285342,0.226067,0.0924382,0.0203445,0.0334544,0.0330752,-0.0416945,-0.121683,-0.131772,-0.0954483,-0.0465382,0.0284627,0.108317,61.0
07:55:18,0.119425,0.0275001,-0.109116,-0.18209,-0.136859,-0.0251983,0.0678849,0.108919,0.109643,0.0888135,0.0612619,0.0388725,0.0296857,0.0283581,0.0111521,-0.0311256,-0.0639567,-0.052342,-0.015019,-0.00142221,60.700001
