TimeUtc,BCG_amp1,BCG_amp2,BCG_amp3,BCG_amp4,BCG_amp5,BCG_amp6,BCG_amp7,BCG_amp8,BCG_amp9,BCG_amp10,BCG_amp11,BCG_amp12,BCG_amp13,BCG_amp14,BCG_amp15,BCG_amp16,BCG_amp17,BCG_amp18,BCG_amp19,BCG_amp20,HR [bpm]
15:17:35,0.013244,0.0603991,0.104885,0.0732393,-0.0196337,-0.10284,-0.179902,-0.270707,-0.273094,-0.060082,0.258708,0.369796,0.152027,-0.126222,-0.129165,0.130465,0.328473,0.230823,-0.0736313,-0.319565,66.0
15:17:37,0.0367462,0.0782371,-0.225646,-0.296997,0.0985422,0.601706,0.791191,0.691018,0.442597,0.00208166,-0.454808,-0.52024,-0.131912,0.31424,0.361912,-0.0419711,-0.45198,-0.482167,-0.232846,0.00365908,67.0
15:17:38,0.0754983,-0.0383915,-0.206208,-0.167849,0.14807,0.474714,0.574982,0.484702,0.261248,-0.105929,-0.535579,-0.91087,-1.11625,-0.942565,-0.274258,0.630163,1.3391,1.65114,1.57029,1.10635,67.400002
15:17:39,0.389013,-0.2748,-0.728429,-1.10216,-1.42603,-1.40311,-0.869366,-0.186126,0.178862,0.209498,0.168254,0.108546,-0.0661587,-0.247488,-0.135836,0.375316,0.878637,0.846505,0.393948,0.125738,66.900002
15:17:40,0.277576,0.490664,0.389988,0.0606036,-0.162147,-0.192863,-0.240241,-0.41238,-0.571822,-0.614257,-0.590916,-0.501749,-0.26531,0.0587984,0.239415,0.115536,-0.128508,-0.0232067,0.570568,1.10825,66.700005
15:17:41,1.02365,0.449762,-0.0754108,-0.313308,-0.421941,-0.576368,-0.719621,-0.622352,-0.191812,0.292238,0.421854,0.137798,-0.208203,-0.270428,-0.0444541,0.235076,0.373609,0.329484,0.190973,0.0947457,67.300003
15:17:42,0.0866668,0.0870857,0.02462,-0.0841538,-0.194542,-0.265041,-0.246113,-0.131437,0.00655039,0.0821922,0.0722138,0.0134366,-0.0438571,-0.0684666,-0.0555837,-0.0113907,0.0659183,0.161839,0.213658,0.167928,67.599998
15:17:43,0.0603521,-0.0341581,-0.108102,-0.197969,-0.276457,-0.253363,-0.0978079,0.098855,0.216166,0.22223,0.166923,0.0992295,0.0310294,-0.0333866,-0.0789252,-0.0952015,-0.0503826,0.0838092,0.200953,0.121908,66.5
15:17:44,-0.138026,-0.337494,-0.300755,-0.116841,0.0121682,0.0229881,0.0116754,0.0651406,0.158247,0.211109,0.188356,0.119592,0.049823,0.00339268,-0.0245188,-0.0723105,-0.144361,-0.145844,-0.0183577,0.115782,65.800003
15:17:45,0.0979997,-0.0532013,-0.18644,-0.211645,-0.163767,-0.101207,-0.0270145,0.077205,0.198663,0.284613,0.269705,0.147615,0.0113222,-0.0452891,-0.0477671,-0.0812669,-0.133116,-0.112294,-0.0182099,0.0483772,63.900002
15:17:46,0.0287999,-0.0460601,-0.11996,-0.156943,-0.140639,-0.0718463,0.0277817,0.12459,0.181853,0.172247,0.111329,0.0620916,0.0645644,0.0779468,0.0469883,-0.00511684,-0.0281544,-0.0372477,-0.0720933,-0.129654,63.200001
15:17:47,-0.194221,-0.25866,-0.26563,-0.118828,0.15453,0.340999,0.270348,0.039781,-0.106902,-0.0617938,0.0704027,0.126738,0.0616592,-0.0298054,-0.0513049,-0.01446,0.0166809,0.0170247,-0.00906001,-0.06624,63.799999
15:17:48,-0.140423,-0.173332,-0.123486,-0.0218665,0.073991,0.139501,0.172223,0.176361,0.163199,0.122015,0.0427819,-0.0299227,-0.0618699,-0.0890119,-0.137713,-0.170089,-0.153824,-0.121917,-0.11618,-0.110991,64.9500005
15:17:49,-0.0447986,0.0863636,0.202095,0.220392,0.147788,0.0597152,0.0111785,0.00124589,0.033699,0.121258,0.179658,0.0763937,-0.185729,-0.436118,-0.467366,-0.232251,0.0814849,0.253094,0.252412,0.195425,66.0
15:17:50,0.149703,0.073101,-0.0430958,-0.0939442,-0.0365925,0.0340369,0.082234,0.138936,0.120206,-0.0758555,-0.350945,-0.487692,-0.394091,-0.147221,0.140629,0.37886,0.475558,0.374053,0.121948,-0.120477,66.700005
15:17:51,-0.177987,-0.0348611,0.110238,0.077562,-0.0485173,-0.0784972,-0.0223595,-0.0214403,-0.102397,-0.179323,-0.196786,-0.160655,-0.0873765,0.00912394,0.0984825,0.14909,0.162207,0.161142,0.154685,0.133932,66.800003
15:17:52,0.0894399,0.0226666,-0.0375912,-0.0543856,-0.041411,-0.0527118,-0.110948,-0.188945,-0.246337,-0.251842,-0.17867,-0.0268007,0.142461,0.244937,0.249952,0.192166,0.121918,0.0715858,0.044498,0.000496536,66.5
15:17:53,-0.054839,-0.00207312,0.163708,0.205899,-0.0212154,-0.337398,-0.489473,-0.446095,-0.300797,-0.0564781,0.271645,0.504583,0.497184,0.296463,0.0165506,-0.206625,-0.23231,-0.0738527,0.0645345,0.0415995,65.800003
15:17:54,-0.0298939,-0.0147505,0.0244454,-0.0115038,-0.100682,-0.17115,-0.202944,-0.191067,-0.077735,0.138198,0.298449,0.262024,0.105449,0.00826573,0.0184963,0.0519579,0.0435566,-0.011647,-0.0693134,-0.061639,65.300003
15:17:55,-0.0101142,-0.0142168,-0.0929946,-0.171764,-0.204169,-0.19848,-0.132677,0.0355738,0.244506,0.341137,0.259386,0.0962577,-0.0134794,-0.0286521,0.00729014,0.0309372,0.0117761,-0.0194061,-0.032726,-0.0545251,64.900002
15:17:56,-0.102913,-0.149991,-0.175131,-0.183635,-0.167834,-0.0924137,0.0513969,0.195129,0.24934,0.205718,0.1366,0.100829,0.0890192,0.0558627,-0.00792602,-0.056396,-0.0684276,-0.0860605,-0.132596,-0.173542,65.0
15:17:57,-0.183473,-0.178939,-0.160236,-0.0803198,0.0779929,0.234884,0.282039,0.203844,0.0924013,0.0466271,0.0697683,0.0696675,0.000757635,-0.0440347,0.00470608,0.0507006,-0.0193308,-0.163412,-0.260195,-0.273675,65.599998
15:17:58,-0.23918,-0.141746,0.0495034,0.250837,0.310825,0.197926,0.0459798,-0.00916069,0.0344422,0.0836495,0.0392663,-0.0829418,-0.0858936,0.104298,0.196953,-0.0306046,-0.337003,-0.379047,-0.197457,-0.0795634,65.700005
15:17:59,-0.0865178,-0.0112545,0.210465,0.367914,0.304533,0.125304,0.0161425,0.0163293,0.036143,0.00364429,-0.075954,-0.142589,-0.132703,-0.0522479,0.0269729,0.0516815,0.0125292,-0.0962852,-0.253458,-0.330933,64.700005
15:18:00,-0.172469,0.174177,0.437054,0.420862,0.212073,0.00281514,-0.174411,-0.376395,-0.392037,0.116059,0.843628,0.919497,0.0758342,-0.937063,-1.26217,-0.772927,0.0480988,0.716053,0.968042,0.618555,63.8500005
15:18:01,-0.208809,-0.854324,-0.750789,-0.115342,0.382416,0.408721,0.160478,-0.0143102,0.0516322,0.295517,0.49622,0.436484,0.131279,-0.192748,-0.387784,-0.476277,-0.497675,-0.458733,-0.293069,0.115482,64.300003
15:18:02,0.617892,0.781561,0.427474,-0.118994,-0.422958,-0.369628,-0.177658,-0.130018,-0.265744,-0.321519,-0.0741258,0.381717,0.734489,0.585027,-0.251748,-1.1187,-0.957822,0.132929,0.90362,0.688351,64.599998
