TimeUtc,BCG_amp1,BCG_amp2,BCG_amp3,BCG_amp4,BCG_amp5,BCG_amp6,BCG_amp7,BCG_amp8,BCG_amp9,BCG_amp10,BCG_amp11,BCG_amp12,BCG_amp13,BCG_amp14,BCG_amp15,BCG_amp16,BCG_amp17,BCG_amp18,BCG_amp19,BCG_amp20,HR [bpm]
11:13:23,11.698,10.2435,9.093,8.34165,7.83441,7.15279,5.92197,4.39466,3.27447,3.49695,4.13552,4.0143,3.84893,3.60055,3.55623,3.73504,3.70949,3.03065,0.993305,-0.477277,67.200001
11:13:24,-1.54608,0.282675,0.103304,-2.34581,-2.15108,0.549342,1.61394,1.96026,-0.209168,-0.169931,-0.113052,-1.1532,-1.77675,-0.467638,0.118689,-0.716047,-3.51322,-4.90336,-7.90287,-9.83224,69.0
11:13:25,-11.7448,-10.1195,-11.8019,-13.5278,-16.1484,-13.4831,-15.3085,-16.3202,-14.8243,-15.4387,-18.3177,-17.634,-15.7605,-17.9538,-20.8736,-18.9425,-18.5237,-16.9872,-15.3483,-16.1508,69.800003
11:13:26,-16.0151,-14.4655,-13.2057,-13.4387,-12.3095,-10.81,-8.37407,-6.64518,-5.50847,-4.42918,-3.22884,-1.89996,-1.67002,-2.68012,-2.14113,-1.05864,-0.0294793,1.1926,1.84373,2.03772,71.200005
11:13:27,1.90939,2.43259,2.95711,3.39999,3.79853,4.15407,4.4962,4.89256,5.21318,5.40692,5.69903,5.99725,6.08831,6.341,6.56409,6.99344,7.46139,7.84984,8.31572,8.65075,71.900002
11:13:28,8.667,8.5098,8.24305,7.93123,7.6104,7.42286,7.36964,7.37284,7.46356,7.65252,7.64451,7.67563,7.65107,7.66955,7.73709,7.75648,7.7297,7.63781,7.45472,7.17807,71.5500035
11:13:29,6.99861,6.86723,6.76367,6.74913,6.77209,6.77592,6.81148,6.81083,6.83375,6.57708,6.27584,5.96951,5.7536,5.68725,5.82438,5.98479,6.05098,6.10157,6.16534,6.19957,69.099998
11:13:30,6.18744,6.10667,5.98089,5.83123,5.66506,5.57087,5.60279,5.6043,5.66095,5.69705,5.83389,6.05609,6.26883,6.45814,6.58459,6.52948,6.46455,6.3793,6.2113,6.09692,67.900002
11:13:31,5.99757,5.8876,5.77798,5.71101,5.78879,6.176,6.38479,6.60147,6.74109,6.93165,7.20371,7.26223,7.32211,6.78053,6.1963,5.97907,5.97892,6.03129,6.03343,5.98918,67.099998
11:13:32,5.91724,5.82074,5.78333,5.87848,5.93136,6.16944,6.29332,6.10922,6.1215,6.17162,6.23452,6.21077,6.08961,6.01405,5.90137,5.67198,5.39504,5.06723,4.73658,4.399,66.700005
