TimeUtc,BCG_amp1,BCG_amp2,BCG_amp3,BCG_amp4,BCG_amp5,BCG_amp6,BCG_amp7,BCG_amp8,BCG_amp9,BCG_amp10,BCG_amp11,BCG_amp12,BCG_amp13,BCG_amp14,BCG_amp15,BCG_amp16,BCG_amp17,BCG_amp18,BCG_amp19,BCG_amp20,HR [bpm]
16:38:13,1.13981,0.994722,0.862506,1.04724,1.14492,0.476048,1.05913,0.345138,-0.0295625,-0.376059,-0.436777,0.4488,1.02251,0.741367,0.515719,0.11987,-0.102952,0.118563,0.314603,0.887637,86.200005
16:38:14,0.633317,0.46099,1.76402,1.3589,0.977951,0.173134,0.762925,1.06848,0.648748,0.656744,0.0926463,0.383823,0.707122,1.04739,0.998141,0.872372,0.527976,1.27278,0.276237,0.442274,87.500004
16:38:15,-1.08181,1.09078,0.826664,0.770472,1.13703,1.1614,0.499794,1.60551,0.759204,1.42627,1.17562,1.23489,0.159878,1.02426,0.00604355,0.152603,0.643276,0.694843,0.601752,0.614588,90.25
16:38:16,0.587826,0.709113,0.786119,0.769308,0.645,0.44184,0.172817,-0.0607234,-0.282675,-0.486994,1.81141,1.03924,-0.236938,0.518916,0.944245,0.542233,0.516993,0.730728,0.412015,0.910006,92.900002
16:38:17,1.17522,0.677984,0.585101,0.753995,0.703748,0.803093,0.685217,0.623985,0.353165,0.802842,0.483565,0.558835,1.59254,0.139526,0.737881,-0.370849,0.151362,1.5178,0.597987,1.19377,93.200001
16:38:18,1.14305,0.405128,0.138302,1.31806,0.989528,0.0253105,-0.446121,-0.0175858,-0.0900785,0.651222,0.723973,1.16147,1.03088,0.693111,0.319274,1.25491,0.676495,0.858966,1.42198,1.27888,91.800003
16:38:19,0.873186,1.2035,1.09281,0.946499,0.114753,0.668666,0.460061,0.650387,0.963044,1.45845,0.194574,0.115228,0.480454,0.751784,1.1578,1.12609,0.80494,0.0329726,0.106848,0.506546,89.799999
16:38:20,0.190982,0.838357,0.0847263,0.797142,0.719089,0.702839,1.24509,0.778245,0.616512,0.808859,0.808859,0.675618,1.05293,1.77004,0.274709,0.731266,1.34058,2.06,-1.07475,-0.23614,90.400002
16:38:21,-0.213797,-0.298428,0.373725,-0.231666,0.631502,1.0657,1.1541,-0.616596,1.50812,-0.202032,0.401277,0.669629,1.00019,1.13712,0.717189,0.393141,0.312146,-0.097775,-0.0204917,0.848873,89.0500035
16:38:22,0.769722,0.749305,0.969069,1.15881,0.155592,0.0268569,0.0606045,0.119889,-0.557023,0.103468,0.602164,-0.137732,0.196181,0.958985,1.37586,0.171252,0.640208,0.904016,0.642325,0.761498,86.5
16:38:24,0.960498,1.07744,1.0625,1.01744,0.966438,0.7687,0.7687,0.763511,0.748034,0.852615,1.07959,0.912334,0.628035,0.65879,0.824979,0.85166,0.776901,0.676509,0.619216,0.619216,83.8000035
16:38:25,0.7725,0.891922,0.891922,0.920495,0.93209,0.847197,0.690381,0.602244,0.588445,0.627544,0.690557,0.762245,0.800737,0.751633,0.684721,0.748962,0.796996,0.74683,0.777051,0.881035,85.099998
16:38:26,0.979356,0.96217,0.926522,0.965642,0.945765,0.815359,0.900203,0.873524,0.771389,1.23816,1.11174,0.972212,0.339683,1.52178,1.72526,0.884171,0.374591,1.09509,0.987009,0.753027,86.1000025
16:38:27,1.21204,-0.340471,1.78644,-0.0690414,3.01179,1.74818,1.75933,1.75933,3.86829,5.39262,6.25745,6.81598,6.83563,6.66966,6.32477,5.46482,3.65157,1.55121,0.632612,0.387512,86.400002
16:38:28,0.824218,0.581769,0.108374,0.449986,-2.09995,0.929934,1.22906,0.664802,0.102707,1.65972,0.500316,0.754156,-0.0209842,1.95048,4.86539,5.51238,5.12566,3.0244,1.92284,0.886885,86.599998
16:38:29,-0.0739164,-0.679695,-0.390163,1.47121,2.4755,3.0897,5.2789,5.93179,6.19208,6.43868,6.62756,6.66339,6.72726,6.86053,6.98217,7.01688,7.04096,6.58607,6.3412,6.40405,86.200005
16:38:30,6.51233,6.63631,6.74305,6.65408,6.58639,6.63942,6.53736,5.2359,6.9137,7.27093,6.92299,6.33358,6.97604,5.81103,6.65783,6.52602,7.37855,5.94266,6.76048,6.13541,85.900002
16:38:31,6.49046,7.85438,8.87867,7.03441,6.69963,7.06318,7.84264,6.38235,6.19864,6.70021,7.21653,6.12229,7.01988,7.06696,6.91459,6.71046,6.41232,6.55364,6.78643,7.51652,86.049999
16:38:32,6.71108,6.70848,7.22192,7.4284,7.13623,7.45117,7.25781,6.91153,6.20095,6.36006,7.65605,7.03851,6.73051,7.07253,6.91508,7.01698,6.93912,6.40492,6.34732,6.47535,86.700005
16:38:33,6.7675,6.62014,6.84636,6.77528,6.69584,6.59921,6.54386,6.40815,6.51506,6.69168,6.81942,6.99553,7.23805,7.41366,7.39447,7.42752,7.88208,8.46961,5.80241,7.47694,86.950001
16:38:34,5.79965,5.48733,6.86804,5.90381,6.69761,6.20683,6.28907,7.66624,7.0557,4.26501,6.94348,7.36707,7.26266,7.16247,6.85421,6.84238,7.23139,5.91151,5.83971,6.40214,86.5
16:38:35,6.96624,5.48173,6.1657,6.1565,6.51464,6.45454,6.56038,6.56038,6.56038,6.82855,7.21011,6.18258,7.29849,6.05251,8.72531,8.1017,7.19811,6.89326,6.13101,5.18584,85.1500015
16:38:36,3.39429,2.9045,2.82113,1.90797,0.492215,-0.229941,-0.155864,0.191124,0.315566,0.161468,-1.03292,-0.605418,-0.605418,-0.323966,0.0230198,-1.0589,-0.549416,0.115126,0.30575,0.0747337,84.900002
16:38:37,-0.250535,-0.00998545,0.214798,0.581234,-0.874366,-0.684753,-0.113605,0.263002,0.401608,0.343077,-0.0361185,0.011652,0.20086,0.00962257,-0.104809,-0.104809,-0.228545,0.44156,-0.17203,-0.810946,85.0
16:38:38,-0.992653,1.23014,0.305632,0.128938,-0.539446,0.805599,0.341073,-0.339204,0.150751,0.195025,0.00611782,0.00611782,-0.325226,-0.543296,-0.00882339,-0.501183,-0.371876,0.962557,0.304505,-1.24835,83.549999
16:38:39,0.352365,-0.181681,-0.231994,0.378864,-0.0500326,-0.279753,-0.411312,-0.226781,-0.205758,0.0426598,0.259049,0.225598,0.231283,-0.799204,0.358563,1.00756,-0.495078,-0.369884,0.819102,0.727499,82.300003
16:38:40,-0.291173,-0.291173,0.346694,0.346694,0.2278,0.367178,-0.132674,0.625013,0.64003,0.518052,0.617728,0.0634289,-0.445351,0.339224,-0.336641,1.32915,0.241073,0.264654,0.228234,-0.232421,83.200005
16:38:41,-0.252367,0.0764112,0.534838,0.371979,0.0752621,0.0673952,-0.275117,-0.0999165,-0.272489,-0.358787,-0.417552,-0.387661,0.15343,0.420195,0.618654,0.668149,0.322508,0.489028,0.488417,0.553038,85.250004
16:38:42,0.385531,-0.151573,0.281379,0.0794406,0.517198,1.11663,0.12049,0.110961,0.594481,0.144581,0.704247,0.331636,0.745383,-0.093431,0.509742,0.32117,0.0757303,1.21292,-0.684486,-0.0851169,87.200005
16:38:43,0.226214,0.542557,0.282769,-0.0829606,0.732426,0.0211082,0.206488,0.0531325,0.208965,0.145734,0.281374,0.294267,0.515573,0.606079,0.267758,0.510486,0.8405,0.31885,0.139613,0.0548644,88.2000005
16:38:44,0.155172,-0.114521,-0.406655,0.0557404,0.832444,0.899384,0.545421,-0.0111847,0.321461,0.19078,0.223998,0.322146,0.247332,0.30493,0.70017,0.295678,0.0435605,0.0701776,0.0875549,0.398026,90.500004
16:38:45,0.270827,-0.0128717,0.204202,0.485238,0.137963,0.316019,0.135761,-0.021791,0.02948,0.170246,0.442246,0.422145,0.27497,0.387438,0.417804,0.463123,0.557637,0.753818,1.0972,1.05431,93.400002
16:38:46,1.0481,1.03398,-0.0351171,0.604723,-0.129181,0.0172505,0.209287,0.116383,-0.177238,-0.199048,-0.228081,0.0361958,0.0442233,0.004951,0.37142,0.278809,0.722353,0.40878,0.485449,0.081912,93.3500025
16:38:47,0.526052,0.506983,0.853634,0.68612,0.996538,0.0308723,0.403756,0.387975,0.322379,-0.0486403,0.181262,0.136952,0.753676,0.399126,0.0333242,1.07819,1.1017,-0.282888,0.77986,0.594199,92.400002
16:38:48,0.946188,0.979998,0.350373,0.527556,0.59523,0.323276,-1.31642,1.13785,0.0981159,-0.19799,-0.374458,0.217902,0.743172,0.4377,0.31576,0.248031,0.48529,-0.196308,0.460824,0.66504,92.250004
16:38:49,0.353689,0.149949,-0.316167,0.0613127,0.90608,-0.179822,-0.0460949,0.662374,-0.00228596,-0.0770082,0.206371,0.131612,0.690527,0.499858,0.896034,0.714181,1.31039,-0.391875,0.508065,0.400889,94.099998
16:38:50,0.714726,0.679407,-2.01567,0.55817,0.142418,-0.697866,1.20827,0.236651,0.328642,0.618445,0.0402231,-0.530867,0.808333,0.143285,0.306532,0.639945,0.22404,0.341421,-0.0124846,0.418556,95.1000025
16:38:51,-0.0994368,0.147343,0.40771,-0.154297,0.119548,0.0567293,-0.511188,0.142836,0.760391,0.760391,0.00197029,-0.112231,0.29907,-0.238307,-1.04744,-1.18144,-0.556232,-0.969802,-0.276161,-1.77215,97.049999
16:38:52,-0.110822,0.533917,-0.67626,-0.205868,0.381641,0.381642,2.01336,0.82387,3.19345,2.04022,1.486,1.14865,1.09748,0.693649,0.490807,0.783682,1.08788,1.90707,1.03853,1.54287,97.900002
16:38:53,2.36201,2.70705,2.6144,1.15247,1.47225,1.87174,1.35067,0.86327,1.37225,1.02256,1.78012,1.51451,1.7241,1.84763,1.6438,1.22094,1.49594,1.61377,1.48104,1.44449,98.599998
16:38:54,1.06936,0.81427,1.49451,2.45775,1.02068,1.25959,0.850577,0.861048,0.991107,1.04663,1.04089,1.45817,1.65637,2.77738,0.707803,1.0623,1.12887,1.38089,1.58537,1.71748,98.75
16:38:55,1.54351,1.604,1.71635,1.74246,1.96167,1.67331,1.19935,1.10056,1.4619,1.1361,1.64985,1.70857,1.22362,1.17409,1.39679,1.56695,1.03389,1.33656,0.923538,0.812394,97.800003
16:38:57,1.07524,1.03561,0.949279,1.37971,1.31328,0.976429,1.49289,1.90687,2.26115,1.70634,1.80242,1.63703,1.32526,1.76068,1.00806,1.78007,1.78007,1.67811,1.61335,1.5742,93.900002
16:38:58,1.42003,1.7328,1.65418,1.97058,1.26038,2.46958,1.89252,1.50768,1.50768,1.17494,0.61672,0.61672,1.06001,0.130812,0.894421,0.757273,0.832289,0.431633,1.0535,1.35549,92.6000025
16:38:59,1.12965,0.972675,1.03578,1.06932,0.787151,0.787152,0.46234,0.793598,0.660466,0.671022,0.751327,0.7979,0.479095,0.872836,0.685219,0.749569,0.913389,0.827136,0.780802,0.96688,92.800003
16:39:00,0.625684,0.897672,0.757447,1.0375,0.496564,0.476458,0.263944,0.856341,1.8272,0.662061,1.25602,0.894188,0.592397,0.773676,0.3151,0.87694,0.215784,1.01604,0.225744,0.766087,93.349998
16:39:01,0.422887,0.601915,0.954174,0.78823,1.05926,0.651834,0.920635,0.27823,0.633542,0.921894,0.37695,0.0882306,0.983092,0.437721,0.144328,0.537672,0.818436,0.706234,0.605988,0.388994,94.5
16:39:02,0.754703,-0.0357018,0.0286727,0.52644,0.270003,0.486726,1.30158,0.583184,0.886283,0.659452,0.766097,-0.134144,0.39588,1.59492,0.384457,0.794011,0.0922441,0.599046,0.635378,0.975544,95.400002
16:39:03,0.255076,0.360832,1.08529,0.668355,0.218186,-0.915456,-0.425691,0.13693,0.130424,0.177771,0.804036,0.546327,-0.405616,0.00540161,0.483837,1.686,0.838726,1.22271,1.13977,0.429915,94.6500015
16:39:04,0.631141,0.326431,0.601178,0.0837111,0.611699,0.226459,0.257234,0.279701,0.460681,-0.40909,0.377842,0.616207,0.455709,0.0387788,0.334772,0.698353,0.333765,0.168398,0.383541,0.607402,95.5
16:39:05,0.607403,1.05104,1.09497,1.19194,1.20244,0.629442,0.946777,1.2221,0.661762,1.16825,0.702978,0.614136,1.03086,1.54928,1.4629,0.599194,1.13923,0.904215,0.930578,1.08506,94.799999
16:39:06,0.843615,0.843614,1.65236,2.51818,1.45707,1.45707,2.50417,2.23269,2.09849,2.41586,2.27745,2.13097,2.29691,2.30898,2.17687,2.61634,2.65157,2.26959,1.92712,2.48116,96.250004
16:39:07,2.48116,2.34749,1.91798,1.61974,1.65381,2.11832,2.1098,2.13708,2.68011,2.07079,2.50419,1.21546,1.93534,2.22623,1.76331,2.76174,1.71908,2.00063,1.2916,1.85214,96.900002
