TimeUtc,BCG_amp1,BCG_amp2,BCG_amp3,BCG_amp4,BCG_amp5,BCG_amp6,BCG_amp7,BCG_amp8,BCG_amp9,BCG_amp10,BCG_amp11,BCG_amp12,BCG_amp13,BCG_amp14,BCG_amp15,BCG_amp16,BCG_amp17,BCG_amp18,BCG_amp19,BCG_amp20,HR [bpm]
12:51:22,-0.406614,-0.057861,0.210125,0.210188,0.0563512,-0.0533223,-0.0515469,0.00514755,0.0459153,0.0463666,0.0244224,0.00562844,0.00845455,0.040526,0.0739062,0.0529495,-0.0367655,-0.127203,-0.138749,-0.0805473,67.0
12:51:23,-0.0280764,-0.0175847,-0.0189743,-0.00118057,0.0279187,0.0493363,0.0598132,0.0496754,-0.00279713,-0.0536238,0.0037958,0.174391,0.319917,0.29319,0.0457036,-0.299123,-0.497531,-0.423582,-0.191211,0.00439423,66.300003
12:51:24,0.0804052,0.085978,0.0981348,0.136751,0.169956,0.166377,0.128396,0.0887466,0.0744115,0.0721623,0.0412607,-0.0446719,-0.163269,-0.242018,-0.229464,-0.156981,-0.0867504,-0.0407049,0.0013075,0.0628082,66.5
12:51:25,0.132749,0.176282,0.177554,0.150564,0.112344,0.0651127,0.0148164,-0.0225548,-0.0556219,-0.11879,-0.205348,-0.242285,-0.18015,-0.0664215,0.0175794,0.0516046,0.0701359,0.096234,0.120744,0.127341,67.599998
12:51:26,0.0836553,-0.0439373,-0.155091,-0.0559948,0.230435,0.438412,0.368887,0.0654018,-0.251464,-0.409901,-0.425299,-0.368667,-0.245729,-0.0632054,0.113317,0.213439,0.224606,0.180817,0.112034,0.0313958,67.400002
12:51:27,-0.0265484,-0.00678721,0.0837139,0.149499,0.10882,-0.0162283,-0.128029,-0.149125,-0.0865733,-0.00954795,0.0258779,0.0194148,0.00586528,0.00737901,0.0013674,-0.0569597,-0.167515,-0.253364,-0.196067,0.0480801,67.1000025
12:51:28,0.332039,0.429882,0.283269,0.0395121,-0.124171,-0.150887,-0.107012,-0.0818616,-0.0958579,-0.102969,-0.0689721,-0.013635,0.0284894,0.0461792,0.0381101,0.00684098,-0.0133921,0.0262398,0.123564,0.212096,67.400002
12:51:31,-0.117999,-0.0930421,-0.066195,-0.0254686,0.0172634,0.0354446,0.0178361,-0.00782607,0.0109025,0.0946705,0.196576,0.247277,0.21108,0.101778,-0.0380076,-0.179139,-0.283524,-0.284937,-0.165055,0.0174162,68.800003
12:51:32,0.173288,0.219811,0.134863,-0.0226511,-0.15225,-0.149102,0.000621039,0.157697,0.165909,0.0136222,-0.167042,-0.225008,-0.12828,0.0194744,0.0996023,0.0846953,0.0339278,0.0192137,0.0583198,0.10797,69.400002
12:51:33,0.119234,0.0916329,0.0629078,0.0541999,0.0398262,-0.0221012,-0.130739,-0.22722,-0.244035,-0.169821,-0.0661528,-0.010355,-0.0191137,-0.0402577,-0.0178651,0.0485178,0.104207,0.0981672,0.0582491,0.0776616,70.200005
