TimeUtc,BCG_amp1,BCG_amp2,BCG_amp3,BCG_amp4,BCG_amp5,BCG_amp6,BCG_amp7,BCG_amp8,BCG_amp9,BCG_amp10,BCG_amp11,BCG_amp12,BCG_amp13,BCG_amp14,BCG_amp15,BCG_amp16,BCG_amp17,BCG_amp18,BCG_amp19,BCG_amp20,HR [bpm]
08:24:58,0.0933543,-0.567359,-0.774494,-0.419066,-0.146381,-0.30471,-0.464757,-0.208615,0.385396,0.967638,1.05648,0.578674,0.335118,0.852928,1.30132,0.576106,-1.11951,-2.34537,-1.99258,-0.477404,73.5
08:24:59,0.757569,0.575274,-0.814497,-1.89279,-1.29054,0.697217,2.22986,2.00456,0.884313,0.457293,0.91943,1.25739,0.585119,-0.921456,-2.17774,-2.3328,-1.51777,-0.542294,-0.034582,0.125855,72.8500025
08:25:00,0.456497,1.05171,1.31244,0.803874,0.0693176,-0.194672,-0.0810128,0.0399875,0.0318496,-0.107848,-0.253197,-0.266202,-0.197607,-0.128999,0.0585604,0.457535,0.767152,0.588539,0.0562174,-0.3135,72.0
08:25:01,-0.387673,-0.527473,-0.85823,-0.932669,-0.43255,0.2084,0.349629,-0.000428796,-0.282974,-0.115698,0.366233,0.783117,0.91208,0.788184,0.53921,0.246696,-0.047658,-0.292753,-0.436635,-0.472351,71.800003
08:25:02,-0.430416,-0.334706,-0.204561,-0.0751465,0.0189033,0.0783525,0.161794,0.305837,0.343074,0.0127353,-0.801842,0.42861,1.5507,0.91768,-0.906683,-1.59065,-0.131457,1.62114,1.34849,-0.557337,72.200005
08:25:03,-1.6019,-0.659015,0.941005,1.60807,1.12709,0.293963,-0.096602,0.0481002,0.225464,-0.036188,-0.807984,-1.61493,-1.68065,-0.949833,-0.263424,0.0215057,0.35802,0.918041,1.25229,0.867331,71.700005
08:25:04,0.00908013,-0.408568,-0.165323,-0.156058,-0.804038,-1.13702,-0.312519,0.880077,1.1658,0.708738,0.586062,0.990081,1.07434,0.217081,-0.992833,-1.45104,-1.03321,-0.319898,0.300166,0.303072,72.650002
08:25:05,-0.542783,-1.14701,-0.380511,0.948639,1.05037,-0.333768,-1.52343,-1.04036,0.536384,1.48909,1.34786,1.13362,1.32582,1.23526,0.391908,-0.748137,-1.35629,-1.20047,-0.958462,-1.18807,74.0
08:25:06,-1.57879,-1.52518,-0.879655,-0.0149953,0.711979,1.20483,1.33194,1.08311,0.874688,0.938325,0.955831,0.747682,0.485138,0.156577,-0.491916,-1.28072,-1.47713,-0.799138,0.0170399,0.000507116,74.200005
08:25:07,-0.661368,-0.648108,0.399155,1.12287,0.560252,-0.549818,-1.02648,-0.651065,-0.0435855,0.416327,0.872329,1.14052,0.703362,-0.224376,-0.621489,-0.0696067,0.564564,0.365546,-0.503197,-1.10815,76.6000025
