TimeUtc,BCG_amp1,BCG_amp2,BCG_amp3,BCG_amp4,BCG_amp5,BCG_amp6,BCG_amp7,BCG_amp8,BCG_amp9,BCG_amp10,BCG_amp11,BCG_amp12,BCG_amp13,BCG_amp14,BCG_amp15,BCG_amp16,BCG_amp17,BCG_amp18,BCG_amp19,BCG_amp20,HR [bpm]
14:44:52,0.231518,0.96839,0.586101,-0.396939,-0.600313,0.143816,0.742368,0.483409,-0.209109,-0.519744,-0.251554,0.0509739,-0.0978183,-0.50553,-0.708548,-0.628022,-0.366839,0.167,0.815376,1.01155,71.799999
14:44:55,0.0867374,-0.0699549,-0.228996,-0.179121,0.227856,0.81064,1.00759,0.514818,-0.169353,-0.343503,0.0327753,0.403831,0.308899,-0.109066,-0.299961,-0.0917657,0.0796141,-0.0725626,-0.293326,-0.339274,69.0
14:45:00,0.965994,0.617475,0.0773023,-0.100524,0.190712,0.186866,-0.634624,-1.66148,-1.82196,-0.897921,0.171283,0.500898,0.337518,0.43171,0.829825,0.970358,0.634234,0.167768,-0.091357,-0.148023,69.400002
14:45:06,0.709487,0.398461,-0.115655,-0.0765117,0.521689,1.02696,0.887713,0.250505,-0.260539,-0.277318,0.0661094,0.377709,0.186656,-0.757573,-1.83029,-1.84567,-0.692542,0.418739,0.662587,0.418863,71.300003
14:45:08,-0.226673,-0.214654,-0.160693,0.0567723,0.543322,0.935679,0.689587,0.029861,-0.266594,-0.0122193,0.319273,0.331926,0.08426,-0.129239,-0.23747,-0.425703,-0.714866,-0.792134,-0.471093,-0.0408557,70.900002
14:45:12,0.100888,0.162906,-0.114157,-0.304142,0.0330644,0.348597,-0.0775,-0.732991,-0.644899,0.0673474,0.498263,0.303819,-0.0548797,-0.122216,0.0290823,0.0714265,-0.0773268,-0.242698,-0.306528,-0.294686,68.900002
14:45:13,-0.252289,-0.113692,0.223858,0.630919,0.768893,0.474672,-0.00380906,-0.249738,-0.180234,-0.0824626,-0.161381,-0.341819,-0.390425,-0.144895,0.332975,0.795262,0.773372,-0.0830964,-1.23123,-1.43602,69.0
14:45:16,-0.703967,-0.260094,0.130175,0.254128,0.258152,0.269396,0.301061,0.303472,0.222859,0.114943,0.059883,-0.0382342,-0.277437,-0.456083,-0.310677,0.0198274,0.147869,-0.0130134,-0.201013,-0.225671,70.050003
14:45:21,0.419217,0.306802,0.161237,0.183814,0.271967,0.220136,0.0393344,0.0123524,0.251331,0.34254,-0.0926476,-0.650652,-0.555908,0.239668,0.907628,0.753307,-0.131853,-1.06349,-1.30571,-0.869565,70.9000015
14:45:22,-0.429005,-0.199321,0.14765,0.630086,0.867467,0.654463,0.252479,0.0705735,0.219891,0.435712,0.398006,0.0719436,-0.319455,-0.416706,-0.0648096,0.228217,-0.10922,-0.688752,-0.644909,0.0741423,71.099998
14:45:23,0.663257,0.596833,0.20712,-0.0907783,-0.394822,-0.769276,-0.982388,-0.869508,-0.410955,0.258588,0.755811,0.728622,0.310315,0.107601,0.433944,0.754258,0.482038,-0.166392,-0.572088,-0.399578,70.900002
14:45:28,0.693362,1.28955,0.926187,-0.05404,-0.839923,-0.829795,0.0402007,1.21644,1.79794,1.16484,-0.318741,-1.52096,-1.78634,-1.50254,-1.22738,-0.83901,-0.00943887,0.882416,1.08391,0.596861,70.0
14:45:31,-0.353874,0.347072,0.983075,1.19945,0.566524,-0.748951,-1.76868,-1.7402,-0.714154,0.688961,1.46456,0.994251,-0.0412541,-0.430484,0.0184582,0.541407,0.695313,0.676355,0.5292,0.0480611,69.400002
14:45:32,-0.591705,-0.950842,-0.882911,-0.576386,-0.293556,-0.217928,-0.379201,-0.518067,-0.286874,0.247458,0.645057,0.605937,0.387908,0.483318,0.594085,0.0371039,-0.694294,-0.452168,0.695821,1.46274,69.700005
14:45:33,0.988465,-0.152873,-0.771465,-0.590667,-0.276404,-0.276336,-0.443824,-0.513809,-0.386386,-0.143948,-0.0386601,-0.146421,-0.183534,-0.0362071,0.13011,0.274447,0.318284,0.131064,-0.0463408,0.116591,70.0500035
14:45:35,0.06337,-0.510906,-0.751621,-0.642266,-0.515924,-0.482573,-0.318295,0.0277706,0.428619,0.799864,0.907182,0.496081,-0.154741,-0.40512,-0.0447054,0.478859,0.60548,0.387771,0.346467,0.448358,71.599998
